"Name","Gender","Word","CosineSimilarity","Good_or_Bad"
"Jennifer","F","disagreeable",0.63649666,"Bad"
"Jennifer","F","lousy",0.74536526,"Bad"
"Jennifer","F","sad",0.68583477,"Bad"
"Jennifer","F","hate",0.7564058,"Bad"
"Jennifer","F","violent",0.6522547,"Bad"
"Jennifer","F","bitter",0.73072314,"Bad"
"Jennifer","F","harsh",0.7668702,"Bad"
"Jennifer","F","angry",0.7111818,"Bad"
"Linda","F","rude",0.73742497,"Bad"
"Linda","F","lazy",0.7496042,"Bad"
"Linda","F","disagreeable",0.68951875,"Bad"
"Linda","F","lousy",0.7219922,"Bad"
"Linda","F","sad",0.7459519,"Bad"
"Linda","F","hate",0.77107143,"Bad"
"Linda","F","violent",0.71132624,"Bad"
"Linda","F","bitter",0.7372391,"Bad"
"Linda","F","harsh",0.75959814,"Bad"
"Linda","F","angry",0.7698296,"Bad"
"Barbara","F","rude",0.6944107,"Bad"
"Barbara","F","lazy",0.8037448,"Bad"
"Barbara","F","disagreeable",0.7036253,"Bad"
"Barbara","F","lousy",0.78161776,"Bad"
"Barbara","F","sad",0.77410364,"Bad"
"Barbara","F","hate",0.8284236,"Bad"
"Barbara","F","violent",0.7361297,"Bad"
"Barbara","F","bitter",0.77659243,"Bad"
"Barbara","F","harsh",0.80314445,"Bad"
"Barbara","F","angry",0.77247345,"Bad"
"Margaret","F","rude",0.66328025,"Bad"
"Margaret","F","lazy",0.7808827,"Bad"
"Margaret","F","disagreeable",0.69460905,"Bad"
"Margaret","F","lousy",0.77577895,"Bad"
"Margaret","F","sad",0.7263011,"Bad"
"Margaret","F","hate",0.82421196,"Bad"
"Margaret","F","violent",0.7187108,"Bad"
"Margaret","F","bitter",0.758672,"Bad"
"Margaret","F","harsh",0.79672456,"Bad"
"Margaret","F","angry",0.7602191,"Bad"
"Susan","F","rude",0.66748583,"Bad"
"Susan","F","lazy",0.6983646,"Bad"
"Susan","F","disagreeable",0.63687205,"Bad"
"Susan","F","lousy",0.69088566,"Bad"
"Susan","F","sad",0.68793476,"Bad"
"Susan","F","hate",0.7456796,"Bad"
"Susan","F","violent",0.68034923,"Bad"
"Susan","F","bitter",0.6628084,"Bad"
"Susan","F","harsh",0.7114562,"Bad"
"Susan","F","angry",0.7064327,"Bad"
"Dorothy","F","rude",0.6861635,"Bad"
"Dorothy","F","lazy",0.7756244,"Bad"
"Dorothy","F","disagreeable",0.69374305,"Bad"
"Dorothy","F","lousy",0.76525176,"Bad"
"Dorothy","F","sad",0.7326305,"Bad"
"Dorothy","F","hate",0.83470273,"Bad"
"Dorothy","F","violent",0.7187563,"Bad"
"Dorothy","F","bitter",0.75554806,"Bad"
"Dorothy","F","harsh",0.7895007,"Bad"
"Dorothy","F","angry",0.7654263,"Bad"
"Sarah","F","rude",0.6837049,"Bad"
"Sarah","F","lazy",0.7816533,"Bad"
"Sarah","F","disagreeable",0.6994021,"Bad"
"Sarah","F","lousy",0.7744605,"Bad"
"Sarah","F","sad",0.745757,"Bad"
"Sarah","F","hate",0.8271004,"Bad"
"Sarah","F","violent",0.73831344,"Bad"
"Sarah","F","bitter",0.75648016,"Bad"
"Sarah","F","harsh",0.79344165,"Bad"
"Sarah","F","angry",0.7800132,"Bad"
"Jessica","F","rude",0.68461215,"Bad"
"Jessica","F","lazy",0.78451955,"Bad"
"Jessica","F","disagreeable",0.6916776,"Bad"
"Jessica","F","lousy",0.7747099,"Bad"
"Jessica","F","sad",0.74207735,"Bad"
"Jessica","F","hate",0.82459563,"Bad"
"Jessica","F","violent",0.7412567,"Bad"
"Jessica","F","bitter",0.7717527,"Bad"
"Jessica","F","harsh",0.7856847,"Bad"
"Jessica","F","angry",0.78882647,"Bad"
"Helen","F","rude",0.662675,"Bad"
"Helen","F","lazy",0.7737653,"Bad"
"Helen","F","disagreeable",0.6873636,"Bad"
"Helen","F","lousy",0.7661971,"Bad"
"Helen","F","sad",0.7298367,"Bad"
"Helen","F","hate",0.83175296,"Bad"
"Helen","F","violent",0.7188723,"Bad"
"Helen","F","bitter",0.7474258,"Bad"
"Helen","F","harsh",0.78508925,"Bad"
"Helen","F","angry",0.7552067,"Bad"
"Nancy","F","rude",0.65067077,"Bad"
"Nancy","F","lazy",0.7981954,"Bad"
"Nancy","F","disagreeable",0.698138,"Bad"
"Nancy","F","lousy",0.7934254,"Bad"
"Nancy","F","sad",0.7227577,"Bad"
"Nancy","F","hate",0.8173324,"Bad"
"Nancy","F","violent",0.6897734,"Bad"
"Nancy","F","bitter",0.75503004,"Bad"
"Nancy","F","harsh",0.797528,"Bad"
"Nancy","F","angry",0.7524799,"Bad"
"Betty","F","rude",0.66466594,"Bad"
"Betty","F","lazy",0.7922469,"Bad"
"Betty","F","disagreeable",0.70666903,"Bad"
"Betty","F","lousy",0.77842665,"Bad"
"Betty","F","sad",0.7407887,"Bad"
"Betty","F","hate",0.8457161,"Bad"
"Betty","F","violent",0.72881263,"Bad"
"Betty","F","bitter",0.771489,"Bad"
"Betty","F","harsh",0.7990961,"Bad"
"Betty","F","angry",0.7820438,"Bad"
"Karen","F","rude",0.6628177,"Bad"
"Karen","F","lazy",0.7695591,"Bad"
"Karen","F","disagreeable",0.6862037,"Bad"
"Karen","F","lousy",0.75179255,"Bad"
"Karen","F","sad",0.7183875,"Bad"
"Karen","F","hate",0.80920005,"Bad"
"Karen","F","violent",0.68694454,"Bad"
"Karen","F","bitter",0.7367076,"Bad"
"Karen","F","harsh",0.7698808,"Bad"
"Karen","F","angry",0.7320286,"Bad"
"Lisa","F","rude",0.6668037,"Bad"
"Lisa","F","lazy",0.7774689,"Bad"
"Lisa","F","disagreeable",0.68363285,"Bad"
"Lisa","F","lousy",0.7679757,"Bad"
"Lisa","F","sad",0.72639334,"Bad"
"Lisa","F","hate",0.8117093,"Bad"
"Lisa","F","violent",0.71803325,"Bad"
"Lisa","F","bitter",0.7489728,"Bad"
"Lisa","F","harsh",0.79199064,"Bad"
"Lisa","F","angry",0.76039946,"Bad"
"Anna","F","rude",0.6894862,"Bad"
"Anna","F","lazy",0.7789575,"Bad"
"Anna","F","disagreeable",0.66506445,"Bad"
"Anna","F","lousy",0.7637681,"Bad"
"Anna","F","sad",0.73342884,"Bad"
"Anna","F","hate",0.7829525,"Bad"
"Anna","F","violent",0.68987924,"Bad"
"Anna","F","bitter",0.73778903,"Bad"
"Anna","F","harsh",0.7610071,"Bad"
"Anna","F","angry",0.734202,"Bad"
"Sandra","F","rude",0.6764358,"Bad"
"Sandra","F","lazy",0.6939461,"Bad"
"Sandra","F","disagreeable",0.61892927,"Bad"
"Sandra","F","lousy",0.66256106,"Bad"
"Sandra","F","sad",0.72155327,"Bad"
"Sandra","F","hate",0.7201003,"Bad"
"Sandra","F","violent",0.6642753,"Bad"
"Sandra","F","bitter",0.65816295,"Bad"
"Sandra","F","harsh",0.6911664,"Bad"
"Sandra","F","angry",0.6884443,"Bad"
"Emily","F","rude",0.6498966,"Bad"
"Emily","F","lazy",0.775617,"Bad"
"Emily","F","disagreeable",0.70342,"Bad"
"Emily","F","lousy",0.7717314,"Bad"
"Emily","F","sad",0.71573395,"Bad"
"Emily","F","hate",0.82705045,"Bad"
"Emily","F","violent",0.70997334,"Bad"
"Emily","F","bitter",0.7532836,"Bad"
"Emily","F","harsh",0.7930037,"Bad"
"Emily","F","angry",0.7649382,"Bad"
"Ashley","F","rude",0.675341,"Bad"
"Ashley","F","lazy",0.7935126,"Bad"
"Ashley","F","disagreeable",0.7007812,"Bad"
"Ashley","F","lousy",0.7797638,"Bad"
"Ashley","F","sad",0.7253263,"Bad"
"Ashley","F","hate",0.8238665,"Bad"
"Ashley","F","violent",0.71845937,"Bad"
"Ashley","F","bitter",0.7673142,"Bad"
"Ashley","F","harsh",0.79914904,"Bad"
"Ashley","F","angry",0.769503,"Bad"
