"Name","Gender","Word","CosineSimilarity","Good_or_Bad"
"Jennifer","F","disagreeable",0.59555733,"Bad"
"Jennifer","F","lousy",0.61180925,"Bad"
"Jennifer","F","sad",0.8585366,"Bad"
"Jennifer","F","hate",0.8648342,"Bad"
"Jennifer","F","violent",0.83807635,"Bad"
"Jennifer","F","bitter",0.8775627,"Bad"
"Jennifer","F","harsh",0.85711277,"Bad"
"Jennifer","F","angry",0.8939241,"Bad"
"Linda","F","rude",0.8545904,"Bad"
"Linda","F","lazy",0.8541328,"Bad"
"Linda","F","disagreeable",0.5896958,"Bad"
"Linda","F","lousy",0.60846496,"Bad"
"Linda","F","sad",0.8510231,"Bad"
"Linda","F","hate",0.85738355,"Bad"
"Linda","F","violent",0.832153,"Bad"
"Linda","F","bitter",0.8665924,"Bad"
"Linda","F","harsh",0.84946114,"Bad"
"Linda","F","angry",0.8861506,"Bad"
"Barbara","F","rude",0.8499917,"Bad"
"Barbara","F","lazy",0.8500553,"Bad"
"Barbara","F","disagreeable",0.5901623,"Bad"
"Barbara","F","lousy",0.6122925,"Bad"
"Barbara","F","sad",0.84676015,"Bad"
"Barbara","F","hate",0.8547801,"Bad"
"Barbara","F","violent",0.83322227,"Bad"
"Barbara","F","bitter",0.8694036,"Bad"
"Barbara","F","harsh",0.85076624,"Bad"
"Barbara","F","angry",0.88398933,"Bad"
"Margaret","F","rude",0.85492134,"Bad"
"Margaret","F","lazy",0.84819496,"Bad"
"Margaret","F","disagreeable",0.58676285,"Bad"
"Margaret","F","lousy",0.6109289,"Bad"
"Margaret","F","sad",0.8493837,"Bad"
"Margaret","F","hate",0.8598089,"Bad"
"Margaret","F","violent",0.83661,"Bad"
"Margaret","F","bitter",0.8690547,"Bad"
"Margaret","F","harsh",0.8545481,"Bad"
"Margaret","F","angry",0.884749,"Bad"
"Susan","F","rude",0.86375815,"Bad"
"Susan","F","lazy",0.8589988,"Bad"
"Susan","F","disagreeable",0.5956881,"Bad"
"Susan","F","lousy",0.61516666,"Bad"
"Susan","F","sad",0.85264003,"Bad"
"Susan","F","hate",0.86824286,"Bad"
"Susan","F","violent",0.83501613,"Bad"
"Susan","F","bitter",0.88036484,"Bad"
"Susan","F","harsh",0.8587319,"Bad"
"Susan","F","angry",0.8945502,"Bad"
"Dorothy","F","rude",0.85420966,"Bad"
"Dorothy","F","lazy",0.85827076,"Bad"
"Dorothy","F","disagreeable",0.5900648,"Bad"
"Dorothy","F","lousy",0.61685914,"Bad"
"Dorothy","F","sad",0.8463877,"Bad"
"Dorothy","F","hate",0.85775954,"Bad"
"Dorothy","F","violent",0.83776206,"Bad"
"Dorothy","F","bitter",0.8744241,"Bad"
"Dorothy","F","harsh",0.85835844,"Bad"
"Dorothy","F","angry",0.89067644,"Bad"
"Sarah","F","rude",0.86737573,"Bad"
"Sarah","F","lazy",0.8530069,"Bad"
"Sarah","F","disagreeable",0.585184,"Bad"
"Sarah","F","lousy",0.61777604,"Bad"
"Sarah","F","sad",0.85154116,"Bad"
"Sarah","F","hate",0.8617992,"Bad"
"Sarah","F","violent",0.8246837,"Bad"
"Sarah","F","bitter",0.8733715,"Bad"
"Sarah","F","harsh",0.8599748,"Bad"
"Sarah","F","angry",0.89193785,"Bad"
"Jessica","F","rude",0.86411387,"Bad"
"Jessica","F","lazy",0.8617269,"Bad"
"Jessica","F","disagreeable",0.60402566,"Bad"
"Jessica","F","lousy",0.6175332,"Bad"
"Jessica","F","sad",0.8616219,"Bad"
"Jessica","F","hate",0.87418586,"Bad"
"Jessica","F","violent",0.8359821,"Bad"
"Jessica","F","bitter",0.8802488,"Bad"
"Jessica","F","harsh",0.8686013,"Bad"
"Jessica","F","angry",0.893906,"Bad"
"Helen","F","rude",0.8597805,"Bad"
"Helen","F","lazy",0.8540509,"Bad"
"Helen","F","disagreeable",0.5895786,"Bad"
"Helen","F","lousy",0.61343527,"Bad"
"Helen","F","sad",0.85047853,"Bad"
"Helen","F","hate",0.864916,"Bad"
"Helen","F","violent",0.8341101,"Bad"
"Helen","F","bitter",0.87373036,"Bad"
"Helen","F","harsh",0.85514224,"Bad"
"Helen","F","angry",0.8931396,"Bad"
"Nancy","F","rude",0.8610559,"Bad"
"Nancy","F","lazy",0.86551714,"Bad"
"Nancy","F","disagreeable",0.5898348,"Bad"
"Nancy","F","lousy",0.6206043,"Bad"
"Nancy","F","sad",0.8566966,"Bad"
"Nancy","F","hate",0.8705138,"Bad"
"Nancy","F","violent",0.83673173,"Bad"
"Nancy","F","bitter",0.87936556,"Bad"
"Nancy","F","harsh",0.8618843,"Bad"
"Nancy","F","angry",0.89284533,"Bad"
"Betty","F","rude",0.85648876,"Bad"
"Betty","F","lazy",0.8575173,"Bad"
"Betty","F","disagreeable",0.58514166,"Bad"
"Betty","F","lousy",0.619124,"Bad"
"Betty","F","sad",0.85055524,"Bad"
"Betty","F","hate",0.87211496,"Bad"
"Betty","F","violent",0.8379504,"Bad"
"Betty","F","bitter",0.8804222,"Bad"
"Betty","F","harsh",0.8591172,"Bad"
"Betty","F","angry",0.89324236,"Bad"
"Karen","F","rude",0.88163424,"Bad"
"Karen","F","lazy",0.8735369,"Bad"
"Karen","F","disagreeable",0.6053653,"Bad"
"Karen","F","lousy",0.6322775,"Bad"
"Karen","F","sad",0.8759873,"Bad"
"Karen","F","hate",0.88531923,"Bad"
"Karen","F","violent",0.84152204,"Bad"
"Karen","F","bitter",0.88973045,"Bad"
"Karen","F","harsh",0.8741312,"Bad"
"Karen","F","angry",0.8997266,"Bad"
"Lisa","F","rude",0.86816496,"Bad"
"Lisa","F","lazy",0.85947514,"Bad"
"Lisa","F","disagreeable",0.5917025,"Bad"
"Lisa","F","lousy",0.62236285,"Bad"
"Lisa","F","sad",0.8617345,"Bad"
"Lisa","F","hate",0.8768122,"Bad"
"Lisa","F","violent",0.82377183,"Bad"
"Lisa","F","bitter",0.87846893,"Bad"
"Lisa","F","harsh",0.8536252,"Bad"
"Lisa","F","angry",0.89126945,"Bad"
"Anna","F","rude",0.8537221,"Bad"
"Anna","F","lazy",0.8446847,"Bad"
"Anna","F","disagreeable",0.59157115,"Bad"
"Anna","F","lousy",0.611893,"Bad"
"Anna","F","sad",0.8439613,"Bad"
"Anna","F","hate",0.8540778,"Bad"
"Anna","F","violent",0.82858855,"Bad"
"Anna","F","bitter",0.8695582,"Bad"
"Anna","F","harsh",0.8478427,"Bad"
"Anna","F","angry",0.8872613,"Bad"
"Sandra","F","rude",0.8544377,"Bad"
"Sandra","F","lazy",0.84755546,"Bad"
"Sandra","F","disagreeable",0.59160304,"Bad"
"Sandra","F","lousy",0.6087046,"Bad"
"Sandra","F","sad",0.85281956,"Bad"
"Sandra","F","hate",0.86130404,"Bad"
"Sandra","F","violent",0.8313103,"Bad"
"Sandra","F","bitter",0.87211514,"Bad"
"Sandra","F","harsh",0.8529731,"Bad"
"Sandra","F","angry",0.8892792,"Bad"
"Emily","F","rude",0.87123156,"Bad"
"Emily","F","lazy",0.8641578,"Bad"
"Emily","F","disagreeable",0.60352504,"Bad"
"Emily","F","lousy",0.62203056,"Bad"
"Emily","F","sad",0.8660921,"Bad"
"Emily","F","hate",0.8735979,"Bad"
"Emily","F","violent",0.8425905,"Bad"
"Emily","F","bitter",0.8881289,"Bad"
"Emily","F","harsh",0.86902696,"Bad"
"Emily","F","angry",0.8977758,"Bad"
"Ashley","F","rude",0.86438686,"Bad"
"Ashley","F","lazy",0.87140167,"Bad"
"Ashley","F","disagreeable",0.6255137,"Bad"
"Ashley","F","lousy",0.6249589,"Bad"
"Ashley","F","sad",0.8928211,"Bad"
"Ashley","F","hate",0.89879036,"Bad"
"Ashley","F","violent",0.8506788,"Bad"
"Ashley","F","bitter",0.8948327,"Bad"
"Ashley","F","harsh",0.8790329,"Bad"
"Ashley","F","angry",0.9025223,"Bad"
