"Name","Gender","Word","CosineSimilarity","Good_or_Bad"
"Jennifer","F","disagreeable",0.90772295,"Bad"
"Jennifer","F","lousy",0.9363856,"Bad"
"Jennifer","F","sad",0.8564091,"Bad"
"Jennifer","F","hate",0.98419505,"Bad"
"Jennifer","F","violent",0.9873443,"Bad"
"Jennifer","F","bitter",0.91300774,"Bad"
"Jennifer","F","harsh",0.92055786,"Bad"
"Jennifer","F","angry",0.918031,"Bad"
"Linda","F","rude",0.9608418,"Bad"
"Linda","F","lazy",0.9744375,"Bad"
"Linda","F","disagreeable",0.9171936,"Bad"
"Linda","F","lousy",0.9588767,"Bad"
"Linda","F","sad",0.8655891,"Bad"
"Linda","F","hate",0.95229346,"Bad"
"Linda","F","violent",0.95054257,"Bad"
"Linda","F","bitter",0.9207996,"Bad"
"Linda","F","harsh",0.93596154,"Bad"
"Linda","F","angry",0.9276691,"Bad"
"Barbara","F","rude",0.9555099,"Bad"
"Barbara","F","lazy",0.959468,"Bad"
"Barbara","F","disagreeable",0.91616315,"Bad"
"Barbara","F","lousy",0.94029176,"Bad"
"Barbara","F","sad",0.8545762,"Bad"
"Barbara","F","hate",0.9493274,"Bad"
"Barbara","F","violent",0.9464751,"Bad"
"Barbara","F","bitter",0.9089804,"Bad"
"Barbara","F","harsh",0.9284428,"Bad"
"Barbara","F","angry",0.92300355,"Bad"
"Margaret","F","rude",0.9475488,"Bad"
"Margaret","F","lazy",0.9405786,"Bad"
"Margaret","F","disagreeable",0.88168263,"Bad"
"Margaret","F","lousy",0.9546618,"Bad"
"Margaret","F","sad",0.91799617,"Bad"
"Margaret","F","hate",0.9113991,"Bad"
"Margaret","F","violent",0.9179608,"Bad"
"Margaret","F","bitter",0.9497697,"Bad"
"Margaret","F","harsh",0.9519559,"Bad"
"Margaret","F","angry",0.94916546,"Bad"
"Susan","F","rude",0.9434019,"Bad"
"Susan","F","lazy",0.94591534,"Bad"
"Susan","F","disagreeable",0.9006148,"Bad"
"Susan","F","lousy",0.9407766,"Bad"
"Susan","F","sad",0.8746526,"Bad"
"Susan","F","hate",0.97412044,"Bad"
"Susan","F","violent",0.98015463,"Bad"
"Susan","F","bitter",0.9227663,"Bad"
"Susan","F","harsh",0.92416126,"Bad"
"Susan","F","angry",0.92484134,"Bad"
"Dorothy","F","rude",0.917702,"Bad"
"Dorothy","F","lazy",0.9223619,"Bad"
"Dorothy","F","disagreeable",0.9260174,"Bad"
"Dorothy","F","lousy",0.9020272,"Bad"
"Dorothy","F","sad",0.8172379,"Bad"
"Dorothy","F","hate",0.92121965,"Bad"
"Dorothy","F","violent",0.91881347,"Bad"
"Dorothy","F","bitter",0.866776,"Bad"
"Dorothy","F","harsh",0.88544905,"Bad"
"Dorothy","F","angry",0.8854734,"Bad"
"Sarah","F","rude",0.8769436,"Bad"
"Sarah","F","lazy",0.87525535,"Bad"
"Sarah","F","disagreeable",0.8292713,"Bad"
"Sarah","F","lousy",0.8924798,"Bad"
"Sarah","F","sad",0.8846202,"Bad"
"Sarah","F","hate",0.8891191,"Bad"
"Sarah","F","violent",0.9016856,"Bad"
"Sarah","F","bitter",0.90071636,"Bad"
"Sarah","F","harsh",0.88099706,"Bad"
"Sarah","F","angry",0.88600194,"Bad"
"Jessica","F","rude",0.90600324,"Bad"
"Jessica","F","lazy",0.90414035,"Bad"
"Jessica","F","disagreeable",0.8566665,"Bad"
"Jessica","F","lousy",0.9149662,"Bad"
"Jessica","F","sad",0.8846664,"Bad"
"Jessica","F","hate",0.92519623,"Bad"
"Jessica","F","violent",0.9372254,"Bad"
"Jessica","F","bitter",0.91375047,"Bad"
"Jessica","F","harsh",0.90338343,"Bad"
"Jessica","F","angry",0.9057736,"Bad"
"Helen","F","rude",0.95135754,"Bad"
"Helen","F","lazy",0.94717294,"Bad"
"Helen","F","disagreeable",0.8888113,"Bad"
"Helen","F","lousy",0.95305187,"Bad"
"Helen","F","sad",0.9078798,"Bad"
"Helen","F","hate",0.9235179,"Bad"
"Helen","F","violent",0.92777383,"Bad"
"Helen","F","bitter",0.9397002,"Bad"
"Helen","F","harsh",0.9494713,"Bad"
"Helen","F","angry",0.9439874,"Bad"
"Nancy","F","rude",0.96109766,"Bad"
"Nancy","F","lazy",0.95938826,"Bad"
"Nancy","F","disagreeable",0.89647865,"Bad"
"Nancy","F","lousy",0.96342486,"Bad"
"Nancy","F","sad",0.91337353,"Bad"
"Nancy","F","hate",0.930153,"Bad"
"Nancy","F","violent",0.934499,"Bad"
"Nancy","F","bitter",0.9500134,"Bad"
"Nancy","F","harsh",0.9547495,"Bad"
"Nancy","F","angry",0.9540055,"Bad"
"Betty","F","rude",0.95135194,"Bad"
"Betty","F","lazy",0.9480082,"Bad"
"Betty","F","disagreeable",0.8847217,"Bad"
"Betty","F","lousy",0.954921,"Bad"
"Betty","F","sad",0.90802467,"Bad"
"Betty","F","hate",0.92055714,"Bad"
"Betty","F","violent",0.9254617,"Bad"
"Betty","F","bitter",0.9472656,"Bad"
"Betty","F","harsh",0.9437976,"Bad"
"Betty","F","angry",0.9511205,"Bad"
"Karen","F","rude",0.9537783,"Bad"
"Karen","F","lazy",0.9545394,"Bad"
"Karen","F","disagreeable",0.8944496,"Bad"
"Karen","F","lousy",0.95962095,"Bad"
"Karen","F","sad",0.91388464,"Bad"
"Karen","F","hate",0.92675334,"Bad"
"Karen","F","violent",0.93129045,"Bad"
"Karen","F","bitter",0.9435692,"Bad"
"Karen","F","harsh",0.949846,"Bad"
"Karen","F","angry",0.947173,"Bad"
"Lisa","F","rude",0.9494914,"Bad"
"Lisa","F","lazy",0.9559003,"Bad"
"Lisa","F","disagreeable",0.9121607,"Bad"
"Lisa","F","lousy",0.9413757,"Bad"
"Lisa","F","sad",0.8611516,"Bad"
"Lisa","F","hate",0.98648524,"Bad"
"Lisa","F","violent",0.98690516,"Bad"
"Lisa","F","bitter",0.9165829,"Bad"
"Lisa","F","harsh",0.9222543,"Bad"
"Lisa","F","angry",0.9208593,"Bad"
"Anna","F","rude",0.88992333,"Bad"
"Anna","F","lazy",0.8870667,"Bad"
"Anna","F","disagreeable",0.8408255,"Bad"
"Anna","F","lousy",0.90365326,"Bad"
"Anna","F","sad",0.8827814,"Bad"
"Anna","F","hate",0.9057058,"Bad"
"Anna","F","violent",0.9182737,"Bad"
"Anna","F","bitter",0.90591335,"Bad"
"Anna","F","harsh",0.8910316,"Bad"
"Anna","F","angry",0.8943878,"Bad"
"Sandra","F","rude",0.9565274,"Bad"
"Sandra","F","lazy",0.95567316,"Bad"
"Sandra","F","disagreeable",0.89507645,"Bad"
"Sandra","F","lousy",0.96102643,"Bad"
"Sandra","F","sad",0.9100836,"Bad"
"Sandra","F","hate",0.9305007,"Bad"
"Sandra","F","violent",0.93585,"Bad"
"Sandra","F","bitter",0.94082135,"Bad"
"Sandra","F","harsh",0.9518726,"Bad"
"Sandra","F","angry",0.94170177,"Bad"
"Emily","F","rude",0.94044435,"Bad"
"Emily","F","lazy",0.94229376,"Bad"
"Emily","F","disagreeable",0.89758253,"Bad"
"Emily","F","lousy",0.9377769,"Bad"
"Emily","F","sad",0.87591696,"Bad"
"Emily","F","hate",0.9708909,"Bad"
"Emily","F","violent",0.9762477,"Bad"
"Emily","F","bitter",0.9234736,"Bad"
"Emily","F","harsh",0.9250376,"Bad"
"Emily","F","angry",0.92355865,"Bad"
"Ashley","F","rude",0.93989456,"Bad"
"Ashley","F","lazy",0.939156,"Bad"
"Ashley","F","disagreeable",0.88034344,"Bad"
"Ashley","F","lousy",0.94578767,"Bad"
"Ashley","F","sad",0.905627,"Bad"
"Ashley","F","hate",0.91436476,"Bad"
"Ashley","F","violent",0.9165027,"Bad"
"Ashley","F","bitter",0.94083023,"Bad"
"Ashley","F","harsh",0.9431865,"Bad"
"Ashley","F","angry",0.9430959,"Bad"
